facility,year,month,days_over_90f,days_over_95f,days_skarha10,dental_mh_overtime,modified_programs_days,deaths_unexpected,ed_hospital_rate,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
CIW,2019,9,15,12,3,,,,10.5,13.0,13.0,15.0,13.0,120.5,mixed_evaporative,MAXIMUM,0
CIW,2019,10,10,4,0,,,,12.1,13.0,13.0,5.0,11.0,120.9,mixed_evaporative,MAXIMUM,0
CIW,2019,11,4,0,0,,,,14.1,10.0,10.0,5.0,12.0,119.6,mixed_evaporative,MAXIMUM,0
CIW,2019,12,0,0,0,,,,15.6,10.0,9.0,0.0,13.0,120.2,mixed_evaporative,MAXIMUM,0
CIW,2020,1,0,0,0,,,,16.4,10.0,9.0,10.0,13.0,115.9,mixed_evaporative,MAXIMUM,0
CIW,2020,2,0,0,0,,,,16.4,7.0,6.0,5.0,10.0,117.0,mixed_evaporative,MAXIMUM,0
CIW,2020,3,0,0,0,,,,14.7,7.0,6.0,5.0,9.0,118.0,mixed_evaporative,MAXIMUM,0
CIW,2020,4,5,1,0,,,,17.0,9.0,8.0,5.0,11.0,111.1,mixed_evaporative,MAXIMUM,0
CIW,2020,5,11,5,0,,,,19.9,8.0,8.0,0.0,12.0,108.6,mixed_evaporative,MAXIMUM,0
CIW,2020,6,11,4,3,,,,16.8,7.0,6.0,0.0,11.0,105.7,mixed_evaporative,MAXIMUM,0
CIW,2020,7,26,13,4,,,,13.7,7.0,7.0,0.0,8.0,92.7,mixed_evaporative,MAXIMUM,0
CIW,2020,8,25,19,6,,,,10.2,8.0,8.0,0.0,10.0,86.7,mixed_evaporative,MAXIMUM,0
CIW,2020,9,23,11,6,,,,13.0,6.0,7.0,0.0,3.0,83.9,mixed_evaporative,MAXIMUM,0
CIW,2020,10,13,11,3,,,,11.4,9.0,9.0,0.0,8.0,81.2,mixed_evaporative,MAXIMUM,0
CIW,2020,11,3,0,0,,,,21.3,9.0,10.0,0.0,9.0,78.1,mixed_evaporative,MAXIMUM,0
CIW,2020,12,0,0,0,,,,21.1,10.0,10.0,0.0,11.0,76.4,mixed_evaporative,MAXIMUM,0
CIW,2021,1,1,0,0,,,,23.3,9.0,10.0,0.0,8.0,80.3,mixed_evaporative,MAXIMUM,0
CIW,2021,2,0,0,0,,,,28.3,10.0,10.0,0.0,12.0,77.6,mixed_evaporative,MAXIMUM,0
CIW,2021,3,0,0,0,,,,14.2,10.0,11.0,0.0,11.0,76.3,mixed_evaporative,MAXIMUM,0
CIW,2021,4,2,2,0,,,,18.2,6.0,6.0,0.0,7.0,75.0,mixed_evaporative,MAXIMUM,0
CIW,2021,5,2,1,0,,,,14.9,8.0,8.0,5.0,10.0,75.7,mixed_evaporative,MAXIMUM,0
CIW,2021,6,14,4,1,,,,15.4,8.0,8.0,5.0,9.0,76.3,mixed_evaporative,MAXIMUM,0
CIW,2021,7,19,3,0,192.9,0.0,,22.0,7.0,7.0,10.0,9.0,76.7,mixed_evaporative,MAXIMUM,0
CIW,2021,8,21,14,4,218.4,0.0,,19.5,8.0,8.0,10.0,7.0,75.7,mixed_evaporative,MAXIMUM,0
CIW,2021,9,17,9,2,180.8,7.1,,15.1,8.0,8.0,5.0,6.0,77.1,mixed_evaporative,MAXIMUM,0
CIW,2021,10,8,5,0,163.05,0.0,,18.9,9.0,10.0,5.0,8.0,80.1,mixed_evaporative,MAXIMUM,0
CIW,2021,11,4,0,0,333.8,0.0,1.0,20.0,9.0,10.0,5.0,8.0,80.7,mixed_evaporative,MAXIMUM,0
CIW,2021,12,0,0,0,182.2,2.83,,27.2,9.0,9.0,5.0,9.0,80.7,mixed_evaporative,MAXIMUM,0
CIW,2022,1,0,0,0,415.75,22.48,,21.9,17.0,10.0,5.0,38.0,77.7,mixed_evaporative,MAXIMUM,0
CIW,2022,2,0,0,0,244.05,12.13,,24.9,26.0,24.0,5.0,38.0,78.5,mixed_evaporative,MAXIMUM,0
CIW,2022,3,0,0,0,228.75,0.0,,23.7,20.0,19.0,5.0,24.0,77.3,mixed_evaporative,MAXIMUM,0
CIW,2022,4,3,3,0,246.3,0.0,,27.7,18.0,18.0,5.0,18.0,78.2,mixed_evaporative,MAXIMUM,0
CIW,2022,5,2,2,0,,,,27.7,17.0,18.0,0.0,18.0,77.7,mixed_evaporative,MAXIMUM,0
CIW,2022,6,17,10,1,,,,22.5,18.0,18.0,0.0,21.0,74.2,mixed_evaporative,MAXIMUM,0
CIW,2022,7,23,6,0,263.2,28.51,1.0,24.8,17.0,17.0,18.0,20.0,73.4,mixed_evaporative,MAXIMUM,0
CIW,2022,8,25,15,2,175.8,14.31,,37.4,17.0,17.0,18.0,19.0,70.8,mixed_evaporative,MAXIMUM,0
CIW,2022,9,19,14,9,172.4,0.0,,26.8,17.0,15.0,18.0,22.0,69.6,mixed_evaporative,MAXIMUM,0
CIW,2022,10,3,1,0,164.7,28.69,,29.0,18.0,16.0,15.0,25.0,72.1,mixed_evaporative,MAXIMUM,0
CIW,2022,11,0,0,0,278.7,6.38,,24.1,18.0,16.0,15.0,26.0,72.9,mixed_evaporative,MAXIMUM,0
CIW,2022,12,0,0,0,221.5,0.0,,33.7,19.0,18.0,21.0,22.0,72.4,mixed_evaporative,MAXIMUM,0
CIW,2023,1,0,0,0,228.7,8.92,,18.6,19.0,18.0,21.0,24.0,76.7,mixed_evaporative,MAXIMUM,0
CIW,2023,2,0,0,0,245.72,1.65,,26.5,20.0,18.0,21.0,26.0,75.7,mixed_evaporative,MAXIMUM,0
CIW,2023,3,0,0,0,234.93,0.0,,27.4,20.0,18.0,15.0,26.0,75.3,mixed_evaporative,MAXIMUM,0
CIW,2023,4,1,0,0,216.65,0.0,,21.2,18.0,17.0,9.0,25.0,74.1,mixed_evaporative,MAXIMUM,0
CIW,2023,5,0,0,0,,,,24.9,16.0,14.0,3.0,26.0,76.7,mixed_evaporative,MAXIMUM,0
CIW,2023,6,1,0,0,,,,24.3,17.0,15.0,3.0,28.0,76.0,mixed_evaporative,MAXIMUM,0
CIW,2023,7,24,18,2,225.8,0.0,,28.6,17.0,15.0,9.0,27.0,75.9,mixed_evaporative,MAXIMUM,0
CIW,2023,8,22,11,3,255.75,0.0,,32.2,17.0,15.0,9.0,27.0,75.6,mixed_evaporative,MAXIMUM,0
CIW,2023,9,5,3,0,230.49,0.0,,37.0,16.0,15.0,3.0,23.0,77.5,mixed_evaporative,MAXIMUM,0
CIW,2023,10,10,7,0,1490.0,0.0,,29.3,17.0,16.0,3.0,24.0,89.7,mixed_evaporative,MAXIMUM,0
CIW,2023,11,0,0,0,1198.0,0.0,,29.4,16.0,14.0,9.0,24.0,93.0,mixed_evaporative,MAXIMUM,0
CIW,2023,12,0,0,0,55.0,0.0,,34.7,15.0,13.0,6.0,22.0,92.9,mixed_evaporative,MAXIMUM,0
CIW,2024,1,0,0,0,176.0,0.0,,37.8,17.0,14.0,6.0,27.0,92.5,mixed_evaporative,MAXIMUM,0
CIW,2024,2,0,0,0,215.5,0.0,,27.8,17.0,14.0,6.0,29.0,91.4,mixed_evaporative,MAXIMUM,0
CIW,2024,3,0,0,0,200.0,0.0,,26.7,17.0,14.0,6.0,27.0,89.8,mixed_evaporative,MAXIMUM,0
CIW,2024,4,0,0,0,230.5,0.0,,23.2,17.0,15.0,6.0,27.0,91.6,mixed_evaporative,MAXIMUM,0
CIW,2024,5,0,0,0,,,,30.0,17.0,15.0,6.0,25.0,87.8,mixed_evaporative,MAXIMUM,0
CIW,2024,6,11,4,0,,,,36.0,13.0,11.0,18.0,19.0,91.1,mixed_evaporative,MAXIMUM,0
CIW,2024,7,29,12,0,164.0,0.68,,38.6,14.0,12.0,12.0,19.0,98.2,mixed_evaporative,MAXIMUM,0
CIW,2024,8,23,12,4,186.5,0.0,,40.5,13.0,11.0,6.0,22.0,100.4,mixed_evaporative,MAXIMUM,0
CIW,2024,9,12,10,6,324.0,0.0,,37.0,12.0,10.0,6.0,19.0,97.5,mixed_evaporative,MAXIMUM,0
CIW,2024,10,14,8,2,220.25,0.0,,37.3,11.0,10.0,6.0,18.0,94.3,mixed_evaporative,MAXIMUM,0
CIW,2024,11,0,0,0,272.75,0.0,,44.2,12.0,11.0,6.0,17.0,94.0,mixed_evaporative,MAXIMUM,0
CIW,2024,12,0,0,0,279.5,0.0,1.0,54.8,12.0,11.0,6.0,18.0,99.1,mixed_evaporative,MAXIMUM,0
CIW,2025,1,0,0,0,262.0,0.0,,44.4,15.0,14.0,11.0,22.0,100.0,mixed_evaporative,MAXIMUM,0
CIW,2025,2,1,0,0,321.75,0.0,,58.1,14.0,13.0,11.0,21.0,96.9,mixed_evaporative,MAXIMUM,0
CIW,2025,3,1,0,0,324.5,0.0,1.0,40.3,16.0,15.0,17.0,23.0,95.9,mixed_evaporative,MAXIMUM,0
CIW,2025,4,0,0,0,222.3,0.0,,31.3,18.0,16.0,17.0,26.0,95.0,mixed_evaporative,MAXIMUM,0
CIW,2025,5,8,4,2,,,,40.2,17.0,16.0,17.0,25.0,93.6,mixed_evaporative,MAXIMUM,0
CIW,2025,6,9,4,0,,,,31.9,18.0,16.0,22.0,22.0,96.4,mixed_evaporative,MAXIMUM,0
CIW,2025,7,11,1,0,,,,37.0,17.0,15.0,17.0,26.0,94.5,mixed_evaporative,MAXIMUM,0
CIW,2025,8,25,12,1,,,,34.1,19.0,17.0,17.0,26.0,89.8,mixed_evaporative,MAXIMUM,0
CIW,2025,9,16,11,1,,,,32.3,19.0,18.0,11.0,24.0,88.7,mixed_evaporative,MAXIMUM,0
CIW,2025,10,4,2,0,,,,32.1,20.0,19.0,11.0,23.0,88.1,mixed_evaporative,MAXIMUM,0
CIW,2025,11,2,0,0,,,,45.0,20.0,20.0,11.0,23.0,87.7,mixed_evaporative,MAXIMUM,0
CIW,2025,12,0,0,0,,,,37.2,13.0,13.0,6.0,15.0,85.8,mixed_evaporative,MAXIMUM,0
CMC,2016,1,0,0,0,,,,,,,,,105.8,mixed_ventilation_only,MEDIUM,0
CMC,2016,2,0,0,0,,,,,,,,,106.5,mixed_ventilation_only,MEDIUM,0
CMC,2016,3,0,0,0,,,,,,,,,106.8,mixed_ventilation_only,MEDIUM,0
CMC,2016,4,1,0,1,,,,,,,,,107.7,mixed_ventilation_only,MEDIUM,0
CMC,2016,5,0,0,0,,,,,,,,,108.4,mixed_ventilation_only,MEDIUM,0
CMC,2016,6,7,0,8,,,,,,,,,107.7,mixed_ventilation_only,MEDIUM,0
CMC,2016,7,1,0,3,,,,,,,,,108.2,mixed_ventilation_only,MEDIUM,0
CMC,2016,8,0,0,1,,,,,,,,,107.0,mixed_ventilation_only,MEDIUM,0
CMC,2016,9,5,4,6,,,,,,,,,106.3,mixed_ventilation_only,MEDIUM,0
CMC,2016,10,0,0,4,,,,,,,,,105.5,mixed_ventilation_only,MEDIUM,0
CMC,2016,11,0,0,1,,,,,,,,,105.3,mixed_ventilation_only,MEDIUM,0
CMC,2016,12,0,0,0,,,,,,,,,105.4,mixed_ventilation_only,MEDIUM,0
CMC,2017,1,0,0,0,,,,9.1,15.0,15.0,6.0,18.0,103.8,mixed_ventilation_only,MEDIUM,0
CMC,2017,2,0,0,0,,,,6.7,16.0,15.0,9.0,19.0,101.8,mixed_ventilation_only,MEDIUM,0
CMC,2017,3,0,0,0,,,,7.6,15.0,16.0,0.0,15.0,100.1,mixed_ventilation_only,MEDIUM,0
CMC,2017,4,0,0,0,,,,8.4,14.0,15.0,3.0,15.0,100.1,mixed_ventilation_only,MEDIUM,0
CMC,2017,5,0,0,0,,,,9.6,14.0,14.0,3.0,16.0,101.1,mixed_ventilation_only,MEDIUM,0
CMC,2017,6,2,0,2,,,,7.4,14.0,15.0,0.0,15.0,104.7,mixed_ventilation_only,MEDIUM,0
CMC,2017,7,3,1,3,,,,7.5,14.0,14.0,0.0,15.0,106.6,mixed_ventilation_only,MEDIUM,0
CMC,2017,8,1,0,2,,,,9.3,13.0,13.0,3.0,15.0,108.4,mixed_ventilation_only,MEDIUM,0
CMC,2017,9,4,3,5,,,,9.2,13.0,13.0,3.0,14.0,106.2,mixed_ventilation_only,MEDIUM,0
CMC,2017,10,8,3,9,,,,8.2,13.0,14.0,3.0,13.0,108.3,mixed_ventilation_only,MEDIUM,0
CMC,2017,11,1,0,2,,,,8.3,10.0,10.0,0.0,15.0,106.8,mixed_ventilation_only,MEDIUM,0
CMC,2017,12,0,0,0,,,,9.5,10.0,10.0,0.0,15.0,104.1,mixed_ventilation_only,MEDIUM,0
CMC,2018,1,0,0,0,,,,13.0,11.0,10.0,0.0,15.0,102.6,mixed_ventilation_only,MEDIUM,0
CMC,2018,2,0,0,0,,,,7.5,10.0,10.0,3.0,11.0,101.5,mixed_ventilation_only,MEDIUM,0
CMC,2018,3,0,0,0,,,,9.0,11.0,12.0,-3.0,13.0,100.3,mixed_ventilation_only,MEDIUM,0
CMC,2018,4,0,0,0,,,,10.2,11.0,12.0,0.0,12.0,99.7,mixed_ventilation_only,MEDIUM,0
CMC,2018,5,0,0,0,,,,8.6,11.0,12.0,0.0,12.0,99.7,mixed_ventilation_only,MEDIUM,0
CMC,2018,6,0,0,0,,,,7.9,11.0,12.0,6.0,10.0,101.9,mixed_ventilation_only,MEDIUM,0
CMC,2018,7,6,1,7,,,,12.7,9.0,11.0,0.0,6.0,102.2,mixed_ventilation_only,MEDIUM,0
CMC,2018,8,4,0,6,,,,10.7,10.0,12.0,0.0,7.0,104.7,mixed_ventilation_only,MEDIUM,0
CMC,2018,9,1,0,2,,,,10.4,5.0,5.0,6.0,6.0,103.3,mixed_ventilation_only,MEDIUM,0
CMC,2018,10,0,0,3,,,,11.9,4.0,4.0,6.0,5.0,100.4,mixed_ventilation_only,MEDIUM,0
CMC,2018,11,0,0,0,,,,7.6,3.0,2.0,3.0,5.0,97.2,mixed_ventilation_only,MEDIUM,0
CMC,2018,12,0,0,0,,,,7.2,4.0,3.0,9.0,5.0,96.5,mixed_ventilation_only,MEDIUM,0
CMC,2019,1,0,0,0,,,,9.6,4.0,4.0,3.0,3.0,95.5,mixed_ventilation_only,MEDIUM,0
CMC,2019,2,0,0,0,,,,9.0,5.0,4.0,6.0,8.0,95.0,mixed_ventilation_only,MEDIUM,0
CMC,2019,3,0,0,0,,,,8.3,5.0,3.0,6.0,8.0,91.8,mixed_ventilation_only,MEDIUM,0
CMC,2019,4,0,0,0,,,,8.6,5.0,3.0,6.0,10.0,89.3,mixed_ventilation_only,MEDIUM,0
CMC,2019,5,0,0,0,,,,10.3,6.0,3.0,6.0,10.0,90.2,mixed_ventilation_only,MEDIUM,0
CMC,2019,6,0,0,1,,,,12.0,7.0,5.0,6.0,9.0,92.2,mixed_ventilation_only,MEDIUM,0
CMC,2019,7,2,0,2,,,,9.3,10.0,11.0,12.0,6.0,95.9,mixed_ventilation_only,MEDIUM,0
CMC,2019,8,0,0,1,,,,9.8,12.0,9.0,6.0,20.0,99.9,mixed_ventilation_only,MEDIUM,0
CMC,2019,9,5,1,6,,,,11.7,10.0,11.0,3.0,10.0,99.9,mixed_ventilation_only,MEDIUM,0
CMC,2019,10,3,1,4,,,,8.4,11.0,10.0,3.0,14.0,99.3,mixed_ventilation_only,MEDIUM,0
CMC,2019,11,0,0,1,,,,8.4,9.0,8.0,3.0,13.0,99.3,mixed_ventilation_only,MEDIUM,0
CMC,2019,12,0,0,0,,,,11.9,10.0,8.0,13.0,14.0,97.8,mixed_ventilation_only,MEDIUM,0
CMC,2020,1,0,0,0,,,,11.1,8.0,7.0,3.0,14.0,98.1,mixed_ventilation_only,MEDIUM,0
CMC,2020,2,0,0,0,,,,11.5,12.0,8.0,3.0,22.0,98.5,mixed_ventilation_only,MEDIUM,0
CMC,2020,3,0,0,0,,,,9.4,12.0,7.0,0.0,24.0,99.6,mixed_ventilation_only,MEDIUM,0
CMC,2020,4,0,0,0,,,,7.1,11.0,6.0,0.0,24.0,97.1,mixed_ventilation_only,MEDIUM,0
CMC,2020,5,0,0,0,,,,8.4,11.0,6.0,0.0,26.0,96.7,mixed_ventilation_only,MEDIUM,0
CMC,2020,6,3,0,3,,,,9.7,11.0,6.0,3.0,24.0,94.8,mixed_ventilation_only,MEDIUM,0
CMC,2020,7,0,0,0,,,,9.1,11.0,5.0,7.0,24.0,90.8,mixed_ventilation_only,MEDIUM,0
CMC,2020,8,6,4,9,,,,8.3,10.0,5.0,10.0,24.0,86.4,mixed_ventilation_only,MEDIUM,0
CMC,2020,9,4,4,6,,,,7.0,9.0,5.0,10.0,18.0,83.4,mixed_ventilation_only,MEDIUM,0
CMC,2020,10,9,6,10,,,,6.3,9.0,6.0,10.0,17.0,81.2,mixed_ventilation_only,MEDIUM,0
CMC,2020,11,0,0,1,,,,7.7,9.0,6.0,14.0,17.0,81.7,mixed_ventilation_only,MEDIUM,0
CMC,2020,12,0,0,0,,,,7.2,11.0,8.0,17.0,17.0,80.1,mixed_ventilation_only,MEDIUM,0
CMC,2021,1,0,0,0,,,,6.8,11.0,8.0,14.0,16.0,78.8,mixed_ventilation_only,MEDIUM,0
CMC,2021,2,0,0,0,,,,4.1,10.0,8.0,14.0,17.0,78.3,mixed_ventilation_only,MEDIUM,0
CMC,2021,3,0,0,0,,,,7.0,12.0,9.0,10.0,17.0,77.6,mixed_ventilation_only,MEDIUM,0
CMC,2021,4,0,0,0,,,,8.7,11.0,8.0,14.0,19.0,78.3,mixed_ventilation_only,MEDIUM,0
CMC,2021,5,0,0,0,,,,9.8,11.0,7.0,17.0,19.0,80.2,mixed_ventilation_only,MEDIUM,0
CMC,2021,6,2,1,3,,,,4.0,10.0,5.0,11.0,22.0,79.9,mixed_ventilation_only,MEDIUM,0
CMC,2021,7,0,0,1,189.92,0.45,,9.0,12.0,9.0,4.0,21.0,79.1,mixed_ventilation_only,MEDIUM,0
CMC,2021,8,0,0,0,122.7,0.11,,9.6,13.0,10.0,4.0,21.0,80.9,mixed_ventilation_only,MEDIUM,0
CMC,2021,9,1,0,2,180.35,0.05,,8.7,12.0,10.0,4.0,19.0,80.3,mixed_ventilation_only,MEDIUM,0
CMC,2021,10,1,0,3,100.85,0.0,,16.9,12.0,10.0,4.0,19.0,79.9,mixed_ventilation_only,MEDIUM,0
CMC,2021,11,0,0,0,281.95,0.03,1.0,12.8,12.0,10.0,4.0,19.0,83.1,mixed_ventilation_only,MEDIUM,0
CMC,2021,12,0,0,0,185.8,0.08,,11.6,13.0,11.0,7.0,19.0,85.0,mixed_ventilation_only,MEDIUM,0
CMC,2022,1,0,0,0,216.41,21.84,,8.1,15.0,12.0,11.0,23.0,84.3,mixed_ventilation_only,MEDIUM,0
CMC,2022,2,0,0,0,193.7,26.31,1.0,12.7,16.0,13.0,11.0,23.0,83.8,mixed_ventilation_only,MEDIUM,0
CMC,2022,3,0,0,0,116.05,27.22,,11.3,17.0,15.0,11.0,23.0,83.8,mixed_ventilation_only,MEDIUM,0
CMC,2022,4,2,0,2,161.0,0.0,,8.6,17.0,16.0,7.0,22.0,86.8,mixed_ventilation_only,MEDIUM,0
CMC,2022,5,0,0,0,,,,6.5,17.0,16.0,7.0,22.0,89.5,mixed_ventilation_only,MEDIUM,0
CMC,2022,6,3,0,4,,,,11.2,18.0,17.0,7.0,23.0,90.8,mixed_ventilation_only,MEDIUM,0
CMC,2022,7,0,0,0,189.3,8.83,,9.0,21.0,18.0,14.0,30.0,89.5,mixed_ventilation_only,MEDIUM,0
CMC,2022,8,0,0,0,138.45,5.18,,8.7,22.0,20.0,11.0,29.0,88.9,mixed_ventilation_only,MEDIUM,0
CMC,2022,9,9,5,9,207.75,0.06,,17.7,21.0,18.0,11.0,27.0,88.1,mixed_ventilation_only,MEDIUM,0
CMC,2022,10,2,0,2,124.95,0.0,,12.0,19.0,16.0,7.0,28.0,86.1,mixed_ventilation_only,MEDIUM,0
CMC,2022,11,0,0,0,363.15,0.0,1.0,11.6,21.0,18.0,4.0,30.0,83.3,mixed_ventilation_only,MEDIUM,0
CMC,2022,12,0,0,0,251.4,1.04,,12.3,19.0,17.0,4.0,27.0,84.7,mixed_ventilation_only,MEDIUM,0
CMC,2023,1,0,0,0,350.15,0.0,,17.4,21.0,19.0,4.0,28.0,85.3,mixed_ventilation_only,MEDIUM,0
CMC,2023,2,0,0,0,255.15,0.0,1.0,11.4,21.0,19.0,4.0,28.0,88.0,mixed_ventilation_only,MEDIUM,0
CMC,2023,3,0,0,0,245.1,0.0,,12.4,21.0,19.0,7.0,29.0,86.9,mixed_ventilation_only,MEDIUM,0
CMC,2023,4,0,0,0,246.1,0.0,,11.0,21.0,18.0,8.0,29.0,84.8,mixed_ventilation_only,MEDIUM,0
CMC,2023,5,0,0,0,,,,12.4,21.0,18.0,8.0,31.0,82.8,mixed_ventilation_only,MEDIUM,0
CMC,2023,6,0,0,0,,,,15.6,22.0,19.0,12.0,31.0,76.3,mixed_ventilation_only,MEDIUM,0
CMC,2023,7,1,0,2,352.25,0.12,,14.0,24.0,22.0,12.0,33.0,70.5,mixed_ventilation_only,MEDIUM,0
CMC,2023,8,3,1,3,294.3,0.0,,11.3,26.0,24.0,12.0,33.0,60.9,mixed_ventilation_only,MEDIUM,0
CMC,2023,9,0,0,1,379.9,0.0,,17.8,26.0,22.0,27.0,35.0,55.9,mixed_ventilation_only,MEDIUM,0
CMC,2023,10,3,1,4,959.5,0.0,,12.9,25.0,22.0,24.0,34.0,54.1,mixed_ventilation_only,MEDIUM,0
CMC,2023,11,0,0,0,1870.5,0.0,,19.0,25.0,21.0,24.0,35.0,78.4,mixed_ventilation_only,MEDIUM,0
CMC,2023,12,0,0,0,1508.5,0.0,,14.4,25.0,20.0,28.0,38.0,81.0,mixed_ventilation_only,MEDIUM,0
CMC,2024,1,0,0,0,866.0,0.0,1.0,15.7,22.0,16.0,22.0,38.0,86.1,mixed_ventilation_only,MEDIUM,0
CMC,2024,2,0,0,0,333.25,0.0,,14.3,23.0,17.0,22.0,36.0,88.8,mixed_ventilation_only,MEDIUM,0
CMC,2024,3,0,0,0,269.25,0.0,,15.0,23.0,17.0,22.0,36.0,90.2,mixed_ventilation_only,MEDIUM,0
CMC,2024,4,0,0,0,274.5,0.0,,11.2,23.0,18.0,22.0,35.0,88.4,mixed_ventilation_only,MEDIUM,0
CMC,2024,5,0,0,0,,,,11.0,23.0,18.0,22.0,35.0,86.4,mixed_ventilation_only,MEDIUM,0
CMC,2024,6,0,0,0,,,,12.3,22.0,15.0,22.0,37.0,84.0,mixed_ventilation_only,MEDIUM,0
CMC,2024,7,0,0,0,84.0,0.0,,15.4,21.0,15.0,17.0,33.0,81.1,mixed_ventilation_only,MEDIUM,0
CMC,2024,8,0,0,1,40.0,0.0,,14.5,21.0,16.0,13.0,34.0,79.9,mixed_ventilation_only,MEDIUM,0
CMC,2024,9,3,3,4,148.0,0.0,,13.5,20.0,15.0,13.0,33.0,78.2,mixed_ventilation_only,MEDIUM,0
CMC,2024,10,5,2,6,84.0,0.0,,9.9,21.0,17.0,17.0,31.0,82.8,mixed_ventilation_only,MEDIUM,0
CMC,2024,11,0,0,0,238.0,0.0,1.0,14.4,19.0,14.0,13.0,31.0,85.6,mixed_ventilation_only,MEDIUM,0
CMC,2024,12,0,0,0,131.0,0.0,,23.1,20.0,14.0,17.0,32.0,85.2,mixed_ventilation_only,MEDIUM,0
CMC,2025,1,0,0,0,164.0,0.0,,21.7,18.0,13.0,13.0,30.0,84.2,mixed_ventilation_only,MEDIUM,0
CMC,2025,2,0,0,0,184.0,0.0,,20.5,18.0,13.0,13.0,30.0,84.4,mixed_ventilation_only,MEDIUM,0
CMC,2025,3,0,0,0,127.0,0.0,,11.1,18.0,14.0,13.0,29.0,83.6,mixed_ventilation_only,MEDIUM,0
CMC,2025,4,0,0,0,90.0,0.0,,16.4,18.0,13.0,13.0,29.0,85.2,mixed_ventilation_only,MEDIUM,0
CMC,2025,5,0,0,0,,,,11.2,18.0,13.0,17.0,29.0,86.2,mixed_ventilation_only,MEDIUM,0
CMC,2025,6,0,0,0,,,,13.0,19.0,14.0,17.0,30.0,84.5,mixed_ventilation_only,MEDIUM,0
CMC,2025,7,0,0,0,,,,18.5,18.0,11.0,14.0,33.0,82.4,mixed_ventilation_only,MEDIUM,0
CMC,2025,8,1,1,3,,,,16.4,19.0,12.0,14.0,33.0,79.8,mixed_ventilation_only,MEDIUM,0
CMC,2025,9,0,0,0,,,,17.6,19.0,12.0,14.0,34.0,80.4,mixed_ventilation_only,MEDIUM,0
CMC,2025,10,0,0,0,,,,22.0,20.0,13.0,14.0,33.0,80.8,mixed_ventilation_only,MEDIUM,0
CMC,2025,11,0,0,0,,,,16.1,18.0,11.0,18.0,33.0,81.7,mixed_ventilation_only,MEDIUM,0
CMC,2025,12,0,0,0,,,,13.8,17.0,11.0,23.0,28.0,84.2,mixed_ventilation_only,MEDIUM,0
CMF,2016,1,0,0,0,,,,,,,,,107.4,mixed_mechanical,MEDIUM,0
CMF,2016,2,0,0,0,,,,,,,,,107.2,mixed_mechanical,MEDIUM,0
CMF,2016,3,0,0,0,,,,,,,,,110.0,mixed_mechanical,MEDIUM,0
CMF,2016,4,0,0,0,,,,,,,,,110.2,mixed_mechanical,MEDIUM,0
CMF,2016,5,5,2,0,,,,,,,,,109.3,mixed_mechanical,MEDIUM,0
CMF,2016,6,18,10,4,,,,,,,,,109.9,mixed_mechanical,MEDIUM,0
CMF,2016,7,18,12,7,,,,,,,,,109.7,mixed_mechanical,MEDIUM,0
CMF,2016,8,18,6,2,,,,,,,,,107.9,mixed_mechanical,MEDIUM,0
CMF,2016,9,12,6,0,,,,,,,,,107.1,mixed_mechanical,MEDIUM,0
CMF,2016,10,0,0,0,,,,,,,,,107.2,mixed_mechanical,MEDIUM,0
CMF,2016,11,0,0,0,,,,,,,,,105.0,mixed_mechanical,MEDIUM,0
CMF,2016,12,0,0,0,,,,,,,,,105.5,mixed_mechanical,MEDIUM,0
CMF,2017,1,0,0,0,,,,21.3,13.0,13.0,6.0,14.0,104.4,mixed_mechanical,MEDIUM,0
CMF,2017,2,0,0,0,,,,27.0,13.0,13.0,13.0,14.0,107.3,mixed_mechanical,MEDIUM,0
CMF,2017,3,0,0,0,,,,20.4,17.0,19.0,1.0,14.0,108.7,mixed_mechanical,MEDIUM,0
CMF,2017,4,0,0,0,,,,21.5,13.0,14.0,6.0,13.0,107.1,mixed_mechanical,MEDIUM,0
CMF,2017,5,8,2,0,,,,20.9,22.0,24.0,6.0,15.0,106.7,mixed_mechanical,MEDIUM,0
CMF,2017,6,14,8,6,,,,13.7,22.0,24.0,6.0,15.0,105.8,mixed_mechanical,MEDIUM,0
CMF,2017,7,25,15,7,,,,22.5,27.0,31.0,6.0,17.0,106.4,mixed_mechanical,MEDIUM,0
CMF,2017,8,20,10,7,,,,23.6,24.0,27.0,6.0,17.0,107.6,mixed_mechanical,MEDIUM,0
CMF,2017,9,13,5,3,,,,26.0,24.0,27.0,6.0,16.0,107.8,mixed_mechanical,MEDIUM,0
CMF,2017,10,0,0,0,,,,25.2,24.0,27.0,6.0,15.0,108.8,mixed_mechanical,MEDIUM,0
CMF,2017,11,0,0,0,,,,22.9,21.0,23.0,6.0,19.0,108.6,mixed_mechanical,MEDIUM,0
CMF,2017,12,0,0,0,,,,27.2,21.0,23.0,6.0,19.0,107.3,mixed_mechanical,MEDIUM,0
CMF,2018,1,0,0,0,,,,23.9,20.0,21.0,6.0,19.0,104.8,mixed_mechanical,MEDIUM,0
CMF,2018,2,0,0,0,,,,16.9,20.0,22.0,2.0,15.0,101.7,mixed_mechanical,MEDIUM,0
CMF,2018,3,0,0,0,,,,16.6,20.0,21.0,2.0,17.0,99.9,mixed_mechanical,MEDIUM,0
