tract,ZIP,apx_loc,county,TotalPop,CIscore,CIscoreP,ozone,ozoneP,pm,pmP,lead,leadP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,SmATS,SmATSP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,cvd,cvdP,diabetes,diabetesP,lbw,lbwP,edu,eduP,housingB,housingBP,ling,lingP,pov,povP,unemp,unempP,PopChar,PopCharScore,PopCharP,popund_10,pop10_64,popovr_64,white_pct,hispanic_pct,black_pct,nativeamer_pct,asian_pct,othmulti_pct
6001404000,94611,Oakland,Alameda,2984,13.75195643,21.3201905,0.02814261,2.229299363,7.45396471,18.6470459,42.35426436,42.81114689,0.22235356,91.82147961,2.836099813,3.572606354,0,0,574.2219951,61.19748594,849.557,62.67179769,2.5,26.49749189,91.2,96.04845688,1.4,88.34080717,0,0,144.65,83.99761337,0,0,39.96170344,4.865152418,40.79727652,25.5,25.86795988,7.08,4.251101322,6.6,3.263506064,6.17,65.75234225,2.712854758,11.82030468,14.52991453,40.47116346,0.683371298,3.468484631,18.06300268,33.50293109,6.570363467,58.46994536,27.16514661,2.826623968,15.50559309,7.04,79.09,13.87,52.21,18.13,12.3,0,8.04,9.32
6001404101,94611,Oakland,Alameda,3155,4.091745499,0.897109314,0.02814261,2.229299363,7.440168381,18.2407204,37.34012945,37.470856,0.079048372,63.17467297,2.836099813,3.572606354,0,0,581.284668,61.47315029,414.826,28.21330401,0.5,7.185010328,67,93.55350447,0.24,30.57811174,0,0,267.85,92.82816229,0,0,30.31703905,3.690959172,16.71425434,28.56,33.91381021,7.45,5.418502203,6.8,3.726571114,1.81,1.422282425,1.444444444,4.714778161,9.941520468,17.16857429,0,0,14.29026098,23.79161597,1.72331259,5.263744842,10.65401707,1.108585955,0.73097796,8.56,71.06,20.38,68.15,8.53,7.92,0.32,9.38,5.71
6001404102,94611,Oakland,Alameda,2623,7.549003777,5.548787241,0.02814261,2.229299363,7.45396471,18.6470459,31.80353373,31.46441656,0.087070746,66.84621304,2.836099813,3.572606354,0,0,576.8386434,61.31877826,427.381,29.54370533,0.5,7.185010328,72.55,94.46207095,0.41,47.93358381,0,0,84.3,71.25298329,0,0,30.07037476,3.660928936,16.27498353,25.37,25.61446049,7.07,4.140969163,8.5,11.62072767,4.1,19.69748279,2.005975245,7.672634271,14.9068323,42.32692521,4.174573055,33.34529363,12.01471189,17.61973233,3.454894434,20.86539534,19.81720309,2.062045975,6.235463506,8.65,60.05,31.3,55.97,15.67,3.47,0.8,13.53,10.56
6001404200,94611,Oakland,Alameda,3584,6.05175242,2.946062687,0.028515942,4.524489348,7.291156928,14.33121019,36.62406934,36.67147774,0.061028965,53.85291854,2.836099813,3.572606354,0,0,590.2090047,61.80394751,1414.067,76.82242991,0,0,19.5,67.17623305,0.69,67.13125682,1,10.17891263,83,70.8353222,2,49.97987118,35.70390085,4.346784661,28.90401933,19,12.80723024,6.63,2.566079295,7.3,5.192943771,4.51,27.73450728,2.018570852,7.839430668,6.271777003,5.133903767,1.213418986,8.731013037,4.331395349,1.714412123,5.840995133,50.005576,13.38002863,1.392236536,1.517333038,10.3,68.86,20.84,68.83,8.31,4.91,0,9.88,8.06
6001404300,94618,Oakland,Alameda,3510,5.862325677,2.713478791,0.028515942,4.524489348,7.271649361,13.92488469,36.26077872,36.28289108,0.212099433,90.94206881,2.836099813,3.572606354,0,0,618.5383097,62.61991399,1928.755,84.4639912,0,0,13.2,55.00432651,0.62,63.16810084,1,10.17891263,139.8,83.25775656,0,0,36.45029804,4.437655065,30.70502965,18.42,11.74914582,6.65,2.599118943,8,8.246968026,4.45,26.49283215,0,0,12.05673759,27.26969663,0.560616678,2.057170195,7.948717949,7.521291892,4.108108108,28.7498606,12.69581005,1.321041314,1.317975413,11.05,64.53,24.42,74.56,5.07,2.56,0.4,13.08,4.33
6001404400,94611,Oakland,Alameda,5657,6.623788418,3.89854912,0.029250507,6.028991873,7.077786922,9.554140127,4.372614639,2.797823915,0.127860874,78.87215566,2.860833242,3.605584259,0,0,555.4233398,60.48075863,2081.451,86.50907092,0.5,7.185010328,0,0,0.56,59.48369895,1,10.17891263,45.55,53.150358,0.5,21.49758454,29.07046403,3.539194433,14.30924665,22.08,18.74793343,6.85,3.105726872,8,8.246968026,5.78,57.06061632,2.753556677,12.13165796,11.36363636,23.78042005,2.477950441,19.78232269,6.38147428,4.501714412,2.443550882,10.71707371,17.98647446,1.871552565,4.66275335,12.73,67.56,19.71,53.77,3.39,1.87,0,20.75,20.21
6001404501,94611,Oakland,Alameda,1830,6.407115645,3.510909292,0.028885227,5.381067428,7.225663662,12.8157259,51.33813803,52.63683801,0.067379717,57.74431131,2.836099813,3.572606354,0,0,543.6333313,59.9845628,1572.209,79.15338098,5,47.49188551,1.2,9.547158927,0.07,8.229305539,1,10.17891263,33.4,44.53460621,0.6,22.36312399,30.51542955,3.715112298,17.07665276,23.83,22.49531577,6.89,3.314977974,8.2,9.272326351,4.63,30.35331302,3.934669636,18.32536417,8.676470588,12.11245694,2.04379562,15.97894989,5.683060109,3.495188585,4.520396913,34.03590945,16.57427854,1.724608876,3.455532174,8.74,67.65,23.61,61.42,8.36,6.01,0,11.86,12.35
6001404502,94611,Oakland,Alameda,6038,5.585154336,2.381216082,0.029250507,6.028991873,7.029045343,8.499890182,46.8547899,47.96269568,0.049826615,45.74035396,2.893811147,3.649554798,0.00000798,0.703774792,519.8410034,59.15756974,981.239,67.47663551,5,47.49188551,0,0,0.05,6.993091746,1,10.17891263,59.1,60.82338902,1.2,35.50724638,28.87909584,3.515896242,13.94684823,23.54,21.98831698,6.85,3.105726872,7.5,5.898566703,3.33,9.154532114,2.560706402,10.90848438,9.072978304,13.49038782,5.790905558,43.75074752,4.438555813,1.86926225,4.392088424,32.46347719,15.26662875,1.588543561,2.525196589,16.28,61.87,21.84,64.31,7.04,4.7,0.26,17.17,6.51
6001404600,94611,Oakland,Alameda,4767,6.095655462,3.078967771,0.029250507,6.028991873,7.03829565,8.708543817,37.37444551,37.53747086,0.041172654,38.74903814,0.420468286,0.351764318,0,0,484.4446818,57.66898225,990.412,67.78449698,5.3,48.64266745,0.7,4.831266224,0.36,43.46139862,1,10.17891263,46.25,53.56801909,1,33.6352657,28.86452567,3.514122392,13.89193938,26.27,28.01719387,7.08,4.251101322,8.4,10.70562293,3.33,9.154532114,4.216073781,19.60413655,9.114583333,13.64596066,1.01658641,7.271857433,6.209355989,4.258378498,6.414253898,56.76368908,16.6704585,1.734616721,3.521984716,11.43,64.44,24.12,59.81,5.6,6.99,0,12.96,14.64
6001404700,94602,Oakland,Alameda,2223,10.20842943,11.41876177,0.028885227,5.381067428,7.216067314,12.60707226,53.87598622,55.17930499,0.072283683,60.06375728,2.836099813,3.572606354,0,0,502.6380005,58.55110817,1304.433,74.84332051,1.25,15.65358513,16.7,62.15748486,0.345,41.78887408,1,10.17891263,10.4,18.32935561,0.1,2.556360709,30.8867738,3.760321741,17.86734022,37.12,53.42224182,7.94,7.676211454,8.1,8.721058434,8.97,96.60232532,0,0,8.263473054,10.56784087,0,0,6.342780027,4.479592965,4.807692308,37.82759005,26.09023202,2.714775524,13.78890243,11.38,66.62,22,66.17,9.36,4.45,0,11.79,8.23
6001404800,94602,Oakland,Alameda,2622,16.2128608,27.93221841,0.028515942,4.524489348,7.397690296,17.29628816,52.32308508,53.65826579,0.047477134,43.79465758,2.836099813,3.572606354,0,0,490.4539897,57.9446466,334.539,19.78009896,0,0,39.5,85.65041823,0.405,47.27911768,1,10.17891263,25.95,37.23150358,0,0,26.73314063,3.254636128,10.00439271,41.3,62.30574231,8.27,9.603524229,9.2,18.73208379,6.98,80.31380517,7.94070937,37.25119537,14.47368421,40.17113013,7.61821366,53.80935295,22.50190694,44.20971132,11.77394035,89.60633434,47.87416685,4.981466486,48.51035552,11.21,66.21,22.58,52.33,10.3,12.89,3.78,14.57,6.14
6001404900,94602,Oakland,Alameda,4798,11.22629943,14.08793886,0.02814261,2.229299363,7.520214081,20.52492862,68.14876118,70.75607861,0.108726129,74.31021216,2.836099813,3.572606354,0,0,491.7286784,58.02183262,1686.735,80.97855965,0,0,49.1,90.02019037,0.55,58.62319719,1,10.17891263,130.15,81.67064439,0,0,39.22684559,4.775686876,38.72172194,41.06,61.96406922,8.26,9.482378855,9.2,18.73208379,3.21,8.059600406,4.054414511,18.88135216,9.160305344,13.8015335,4.600484262,36.43104892,13.42225927,21.52416768,2.643171806,12.47909,22.59148576,2.350719325,9.214752464,12.21,67.01,20.78,55.59,14.67,4.98,0,15.03,9.73
6001405000,94610,Oakland,Alameda,3670,12.60132593,18.28552442,0.02814261,2.229299363,7.422410488,17.81243136,67.59198339,70.14544243,0.057990295,51.75332527,2.836099813,3.572606354,0,0,503.9639892,58.59521447,1416.429,76.85541506,0,0,46.2,88.86645515,0.395,46.09138286,3,27.21903769,50.6,56.19331742,0,0,35.54532192,4.327478411,28.3988579,36.71,52.83809104,7.98,7.907488987,8.1,8.721058434,5.33,46.67569703,5.11240029,24.45235183,7.055214724,7.000777864,10.3646833,65.91316828,7.520435967,6.470523172,4.265402844,30.83528493,27.98500254,2.911932708,16.62421088,14.82,67.55,17.63,56.87,10.63,11.69,0,12.07,8.75
6001405100,94610,Oakland,Alameda,4451,8.884232408,8.350869421,0.02814261,2.229299363,7.455799103,18.76784538,69.05094219,71.78860886,0.054946825,49.51082775,2.836099813,3.572606354,0,0,516.7009888,59.06935715,1073.84,69.86256185,0,0,27.2,76.85318719,0.28,34.96545873,3,27.21903769,52.25,57.15990453,0,0,33.79995823,4.114988461,23.77553262,33.42,45.15595724,7.77,6.751101322,8.6,12.5137817,7.06,81.52161644,1.227959698,3.758478817,7.079646018,7.100788977,0,0,10.22242193,12.874682,0.816659861,1.327088212,20.74891089,2.158993274,7.110421974,13.75,66.14,20.11,63.6,8.13,4.27,0,13.86,10.13
6001405200,94610,Oakland,Alameda,4916,17.71418293,31.99689888,0.02814261,2.229299363,7.610836506,23.1166264,65.99364457,68.25802154,0.107227103,73.93646257,2.836099813,3.572606354,0,0,503.6253357,58.58418789,1697.739,81.16547554,0.8,10.96193567,53.05,91.08739544,1.28,86.34104957,11,80.71912454,101,75.87112172,0,0,45.07081369,5.487162942,55.66659345,48.98,77.44957566,9,14.030837,8.3,9.944873208,3.8,15.04684502,6.941699605,33.04792616,11.9205298,26.63629292,9.878154917,64.16696567,20.01627339,38.29222431,1.162040026,2.520352403,31.02539251,3.228295408,21.48632185,8.44,73.15,18.41,27.46,14.75,11.8,0,36.03,9.97
6001405301,94606,Oakland,Alameda,2934,17.99870793,32.82755565,0.02814261,2.229299363,7.721553326,26.52097518,25.81625601,25.14710781,0.085618068,66.30757393,2.836099813,3.572606354,0,0,496.021342,58.18723123,374.708,24.00219901,1.4,16.56830924,39.6,85.70810499,0.945,78.22082172,11,80.71912454,40.2,49.52267303,0,0,34.42719571,4.191351721,25.32396222,60.83,89.43017745,9.92,20.82599119,6.7,3.439911797,6.03,62.67073033,4.160063391,19.40398087,21.22186495,70.70785643,5.107526882,39.66032771,21.84027778,42.77181728,3.347088492,19.69443515,41.26969309,4.294248998,38.12160815,7.81,80.06,12.13,48.91,12.78,18.06,0,12,8.25
6001405302,94606,Oakland,Alameda,2560,31.11772078,61.13633846,0.02814261,2.229299363,7.721553326,26.52097518,74.07057537,77.01787499,0.192485462,89.08431351,2.836099813,3.572606354,0,0,488.2609863,57.82335428,333.471,19.69213854,9.5,66.58306285,76.4,94.90914335,0.94,78.01478609,11,80.71912454,157.55,85.50119332,0.25,10.50724638,46.11918888,5.614797769,58.63167143,65.66,91.95414967,10.15,22.90748899,11.2,46.46085998,3.62,12.60864657,10.47619048,46.19148226,23.02405498,76.84187132,19.18063315,86.86759957,36.57278858,71.9831877,4.464285714,33.32218133,53.26202537,5.542091108,56.36283088,5,72.58,22.42,33.16,10.12,20.35,0.9,31.45,4.02
6001405401,94606,Oakland,Alameda,3733,33.87550702,65.90984605,0.02814261,2.229299363,7.981669903,34.28508676,74.83588023,77.95048296,0.111529035,75.11267451,2.836099813,3.572606354,0,0,483.589325,57.62487595,308.835,17.21825179,11.5,71.79108882,44.6,88.26074416,1.145,83.48079021,15,89.50842453,319.15,94.2124105,0,0,46.06907637,5.608696803,58.49989018,64.79,91.63452,10.23,23.56828194,9.9,27.66262404,4.38,25.03668586,14.61590755,57.45579895,29.10216718,90.2989221,12.56965944,73.19698601,37.36174804,73.17774582,8.745098039,76.44697223,58.04540649,6.039817842,63.21851811,3.21,86.18,10.61,21.32,24.32,15.35,0.11,31.48,7.42
6001405402,94606,Oakland,Alameda,3325,41.30290964,77.14032562,0.02814261,2.229299363,7.981669903,34.28508676,89.81592334,93.56056401,0.138927963,81.36748379,2.836099813,3.572606354,0,0,473.0809937,57.19483956,283.424,14.66739967,8.5,63.44054293,33.5,82.05941736,1.73,91.75857472,15,89.50842453,342.7,94.79713604,0,0,47.32666749,5.7618027,62.01405667,64.79,91.63452,10.23,23.56828194,12,58.10363837,8.7,95.66542499,24.27790788,75.09173802,21.8487395,73.07478609,18.89438944,86.42506877,41.14567293,78.53113594,4.964921749,39.57845433,68.89160148,7.16840055,79.79842729,7.01,78.65,14.35,18.98,27.52,13.02,0.33,36.39,3.76
6001405500,94606,Oakland,Alameda,3574,28.83002785,57.08273341,0.02814261,2.229299363,7.807017326,29.17856358,71.0512727,73.94248918,0.062004978,54.4685061,2.836099813,3.572606354,0,0,485.4509888,57.72411512,292.593,15.54700385,0.8,10.96193567,37.25,84.41015287,1.675,91.21318628,15,89.50842453,86,71.81384248,0,0,39.05007873,4.754166329,38.22754228,64.79,91.63452,10.23,23.56828194,9.6,23.75964719,8.1,92.4483576,14.47593035,57.23340376,17.88461538,56.71741305,13.44383057,75.75648846,31.73400673,63.80931313,5.015959872,40.0133824,58.27935092,6.064160539,63.47325285,6.1,78.48,15.42,19.47,21.74,14.02,0.45,37.88,6.44
6001405600,94606,Oakland,Alameda,3153,24.50850433,48.84261823,0.02814261,2.229299363,7.610836506,23.1166264,71.0573143,73.95359165,0.125128781,78.27855337,2.836099813,3.572606354,0,0,490.842336,57.96669975,1324.012,75.18416712,0,0,22.45,71.50274012,1.065,81.52951157,11,80.71912454,46.45,53.69928401,0,0,42.16127646,5.132940252,46.96903141,51.79,81.39534884,9.22,15.44052863,9.7,25.01653804,4.89,36.34721752,13.73157486,55.73223618,17.5257732,55.29503278,8.764665286,59.49049157,23.88728786,47.55004977,5.255813953,43.05787889,45.88752305,4.774749583,45.47568945,6.5,85.28,8.21,23.95,21.57,14.97,0,33.24,6.28
6001405700,94606,Oakland,Alameda,3553,28.12362491,55.68723004,0.02814261,2.229299363,7.61452055,23.24840764,71.20160768,74.16453869,0.112775405,75.43146092,2.836099813,3.572606354,0,0,479.355011,57.49255706,1589.671,79.45024739,0.5,7.185010328,20.55,69.03663109,0.62,63.16810084,11,80.71912454,97.8,75.09546539,0,0,42.6993338,5.198446242,48.58335164,51.05,80.42543811,9.18,15.16519824,12.3,62.08379272,5.35,47.08206344,19.8630137,68.21972645,18.39464883,59.09545505,6.170355466,45.99928238,37.19943423,72.92334919,3.1678487,17.74283484,51.99262636,5.410005913,54.19204785,11.96,79.06,8.98,15.11,30.59,25.05,0,24.63,4.62
6001405800,94606,Oakland,Alameda,4329,31.41692467,61.80086388,0.02814261,2.229299363,7.807017326,29.17856358,91.71642544,95.41467747,0.042047698,39.40859624,2.836099813,3.572606354,0,0,471.9630127,57.17278642,346.344,21.13249038,2.3,24.72705813,11.4,50.98067494,0.84,74.36674343,11,80.71912454,50.4,56.03818616,0,0,36.61085094,4.457201637,31.24313639,65.05,91.76678056,10.66,26.5969163,12.6,65.85446527,5.68,55.04007224,27.18770875,79.48404314,22.72058824,75.86398489,15.88579795,81.12665949,36.36363636,71.69560889,7.879537954,70.15724323,67.74003326,7.048576042,78.13711374,15.75,75.93,8.32,11.39,17.83,20.1,0,43.43,7.25
6001405901,94606,Oakland,Alameda,4206,45.2005503,81.89168236,0.02814261,2.229299363,7.895016193,31.90204261,95.39829296,98.21250139,0.231620036,92.42607453,2.836099813,3.572606354,0,0,459.7330017,56.55529827,315.723,17.93293018,18.25,84.7742697,51.4,90.56821459,1.44,88.94679433,15,89.50842453,302.7,93.91408115,0,0,50.10877296,6.100511164,69.53656929,65.01,91.73371542,10.6,26.29955947,13,70.38588754,5.86,58.91184107,25.67021667,77.49360614,24.77477477,81.76464052,15.82549187,81.00705657,37.37517832,73.18880655,11.72566372,89.45020631,71.20680705,7.409305399,83.02137557,13.36,78.08,8.56,3.66,39.18,17.81,1.83,30.88,6.63
6001405902,94606,Oakland,Alameda,2994,46.06027551,83.02137557,0.02814261,2.229299363,7.807017326,29.17856358,79.54990273,83.36849117,0.100209332,71.4301418,2.836099813,3.572606354,0,0,469.4963277,57.0073878,286.939,15.04123145,9.7,66.9371496,42.1,86.84741852,2.935,96.46103503,14,87.16345319,531.8,97.23150358,0,0,45.96567457,5.596108112,58.24730947,64.79,91.63452,10.23,23.56828194,13.3,73.63836825,8.41,94.15283892,28.75399361,81.40776159,28.08510638,88.67651961,22.30685528,90.85037675,44.05003381,82.2032961,13.80266075,94.13404706,79.10145125,8.230769418,92.86742718,10.96,80.13,8.92,12.59,30.46,5.21,1.14,40.55,10.05
6001406000,94606,Oakland,Alameda,4638,48.69370803,85.90098571,0.02814261,2.229299363,7.986445427,34.39490446,57.81034569,59.44265571,0.43589092,97.41673079,2.836099813,3.572606354,0.138643832,28.95073576,461.5109965,56.63248429,1715.884,81.40736668,102.7,99.51313072,201.9,99.01932506,3.415,97.13974064,18,94.35469863,1439.25,99.2124105,0.35,12.07729469,58.18815419,7.084138429,87.16231056,65.45,91.89904111,10.36,24.54845815,11.9,56.73649394,9.09,97.07641946,29.13429523,81.85255198,10.98265896,21.83575953,22.6,91.17330463,34.87815492,69.25118903,6.59170221,58.64837738,66.05866984,6.873624578,75.58976631,8.28,74.02,17.7,17.68,18.2,19.45,0.69,41.29,2.7
6001406100,94601,Oakland,Alameda,5379,53.37734606,90.8627755,0.02814261,2.229299363,7.848654032,30.58423018,34.33270085,34.12901077,0.454414648,97.58162031,2.836099813,3.572606354,0.299716997,34.06909789,443.8679911,55.6511192,1646.631,80.40681693,77.25,99.02626143,296.1,99.66830112,1.2,84.64428554,16,90.75907591,1009.75,98.80668258,4.5,69.34380032,58.31022824,7.099000381,87.32703712,66.51,92.29582277,13.09,44.73568282,11.5,50.55126792,8.29,93.57715318,25.22262965,76.73746247,33.63363363,95.62173575,10.48304214,66.28393733,39.20803123,75.98716956,6.394940267,56.52949704,72.26097105,7.518994674,84.10676708,10.3,78.29,11.41,12.08,54.1,7.49,0.73,22.29,3.31
6001406201,94601,Oakland,Alameda,5191,48.3099753,85.46904419,0.02814261,2.229299363,7.625162125,23.57786075,96.11896527,98.76762518,0.379782759,96.86709904,2.836099813,3.572606354,0,0,454.3346659,56.29066049,330.387,19.31830676,31.65,94.11330776,57.9,92.06807038,0.635,64.16191977,11,80.71912454,167.6,86.56324582,0,0,48.25338084,5.874625761,64.60575445,66.55,92.3178662,13.15,45.18722467,13,70.38588754,7.28,84.50163675,35.4147813,88.78016235,26.12903226,85.05389488,17.70557029,84.43966033,48.47017816,86.95940715,9.272997033,79.59183673,79.03157304,8.223498358,92.78989921,11.64,80.76,7.61,5.64,55.35,13.22,0.13,24.04,1.62
6001406202,94601,Oakland,Alameda,4958,44.41218182,80.91704508,0.02814261,2.229299363,7.625162125,23.57786075,94.21477856,97.31320084,0.18367018,88.36979224,2.836099813,3.572606354,0.105432364,27.41522713,448.2336731,55.9047304,390.737,25.84936778,36.1,95.38211862,72.2,94.40438419,0.45,51.04835777,11,80.71912454,99.6,75.54892601,0.1,2.556360709,49.22263329,5.99262776,67.32923347,66.59,92.35093133,13.21,45.52863436,12.2,60.63947078,7.03,81.05881025,45.54909758,95.64105415,22.05323194,73.81931326,27.99129804,94.8690348,42.73182957,80.6437341,3.172475424,17.79859485,71.22440396,7.411136416,83.05460184,11.88,74.55,13.57,4.5,69.6,5.97,0.54,18.58,0.81
6001406300,94601,Oakland,Alameda,4529,37.45173403,71.64691549,0.02814261,2.229299363,7.625162125,23.57786075,94.30003519,97.39091817,0.050372679,45.96020666,2.836099813,3.572606354,0,0,458.6136678,56.46708568,324.831,18.60362837,9.45,66.14045441,29.5,78.65589847,0.48,53.43594716,11,80.71912454,75.65,68.34128878,0,0,39.94417341,4.863018218,40.72040413,66.32,92.20764907,12.77,42.30176211,13,70.38588754,6.84,78.20295744,32.35294118,85.68886912,26.02230483,84.80942327,15.07823613,79.3565363,48.61878453,87.14743944,5.785491767,49.25839188,74.01334802,7.701335333,86.56551113,15.28,71.27,13.45,6.69,41.66,17.16,0.02,23.58,10.89
6001406400,94602,Oakland,Alameda,2456,29.66198976,58.67759442,0.02814261,2.229299363,7.61452055,23.24840764,82.19710676,85.98867547,0.069353935,58.68967792,2.836099813,3.572606354,0,0,471.0053304,57.08457382,2060.159,86.23419461,1.25,15.65358513,23.5,73.3054514,0.555,58.93831051,11,80.71912454,43.3,51.61097852,0,0,41.98881127,5.111943413,46.45288821,57.44,86.93927036,11.11,30.12114537,14.7,86.35060639,4.48,27.13624563,20.1320132,68.67563661,32.92682927,95.04389377,3.105590062,25.16445401,39.6567718,76.50702356,1.513513514,4.070480651,55.76455733,5.802487892,60.0287961,11.32,57.82,30.86,27.57,35.3,16.69,0.45,16.12,3.87
6001406500,94601,Oakland,Alameda,6405,35.47491,68.75622993,0.02814261,2.229299363,7.502849102,20.00878542,93.22962624,96.62484734,0.077344606,62.48213697,2.836099813,3.572606354,0,0,454.2953288,56.27963392,428.6,29.6426608,9,65.2257303,48.45,89.70291318,0.58,60.63507454,11,80.71912454,112.1,78.18615752,0.1,2.556360709,43.51585089,5.297853419,50.99934109,61.98,89.94819795,12.31,39.0969163,12.2,60.63947078,5.18,43.0861271,24.89162674,76.22595352,21.0106383,69.90776753,8.973080758,60.29183112,33.7480315,67.54783763,9.077768141,78.58815657,64.35249365,6.696091265,73.02026803,10.68,75.05,14.27,12.96,50.07,12.33,0.19,22.94,1.51
