GEOID,drought_freq_spei12_midcentury,drought_delta_spei12_midcentury,drought_freq_spei36_midcentury,drought_delta_spei36_midcentury
06073018302,3.3789787163009946,-32.42042567398013,2.024853491288054,-59.50293017423894
06073001301,22.93706757800834,358.74135156016683,28.46827625498139,469.3655250996277
06085511917,12.834535891385624,156.69071782771243,17.511062783663867,250.2212556732773
06085512515,12.294375551316069,145.88751102632136,15.119129567123617,202.38259134247238
06085512054,12.261904761904763,145.23809523809524,13.055555555555557,161.11111111111114
06061020607,11.691298603194197,133.82597206388388,12.105262443653022,142.10524887306045
06085503221,12.076200103930253,141.52400207860504,12.00582652431329,140.1165304862658
06085507003,12.399936997474247,147.99873994948493,14.93402798914271,198.68055978285417
06085507004,12.9650465169158,159.30093033831596,16.403462372794053,228.06924745588105
06085504903,9.206349206349207,84.12698412698413,10.0,99.99999999999997
06085512056,11.601261137874731,132.0252227574946,13.542345594314527,170.8469118862905
06085507704,13.333333333333334,166.66666666666663,16.909557155786388,238.19114311572775
06085512513,12.640065962744533,152.80131925489064,17.105528750885888,242.11057501771774
06085508708,8.905307805227988,78.10615610455973,10.061065518024602,101.22131036049201
06059062650,16.689394579199092,233.78789158398186,20.176881410950962,303.5376282190192
06061021325,10.000186501670916,100.0037300334183,12.510905698092333,150.21811396184665
06085502704,12.660058392561236,153.20116785122474,16.34064735456521,226.81294709130418
06059062654,20.21234923784272,304.2469847568544,25.24957250953471,404.9914501906942
06059042341,12.350052547931513,147.00105095863026,11.904365424631123,138.0873084926225
06059075517,17.196366756599495,243.92733513198988,20.43219731571744,308.64394631434885
06059052430,16.88902204693266,237.78044093865321,21.468293973769466,329.36587947538953
06059052434,15.987090775677371,219.74181551354746,20.018801569593645,300.37603139187286
06059075516,16.564190417650916,231.28380835301837,18.779637549914725,275.59275099829443
06059052529,18.214159175359782,264.28318350719564,22.896514801279935,357.9302960255986
06059052433,18.406218693418957,268.12437386837917,23.343529662815897,366.870593256318
06059063909,16.146082280484478,222.92164560968962,17.73141058737744,254.62821174754873
06059032062,20.020266702345637,300.4053340469127,28.07212238770098,461.4424477540195
06059099418,12.54137242145431,150.82744842908616,11.484310451378887,129.68620902757775
06059021831,18.739290608667424,274.78581217334846,19.899104755854374,297.9820951170875
06059062652,21.258462681822035,325.16925363644077,28.203941233163032,464.07882466326055
06053011606,14.304800414156013,186.09600828312023,21.804435835991814,336.08871671983627
06053011902,4.341910075509627,-13.16179848980747,3.1402129105915155,-37.19574178816969
06053012503,5.643461463463684,12.869229269273665,4.1431168031209955,-17.137663937580083
06053000105,7.023809523809524,40.47619047619045,8.373015873015872,67.46031746031744
