GEOID,flood_bam_100_pct,flood_bam_500_pct,flood_verywet_pre_pct,flood_verywet_fut_pct,flood_hazard_idx_norm,flood_hazard_fut_idx_norm
06087110102,45.714285714285715,65.71428571428571,24.38081999999995,27.1336828571429,55.40756670085006,67.62085701876538
06087110601,0.6622516556291391,0.6622516556291391,24.473617549668916,26.20260092715227,21.221022945553194,21.38086193532552
06087122205,13.559322033898304,14.237288135593221,25.13953769491529,25.980822338982943,32.18105752347959,30.393057779696065
06087100801,48.69565217391305,50.43478260869565,25.78177999999995,26.42864999999996,60.05426613115304,56.01520298321401
06087101002,63.0,67.0,25.781779999999976,26.428649999999976,70.958669238682,67.42694415402781
06087121802,7.017543859649122,7.894736842105263,24.62681000000004,24.369389999999974,26.32533900318135,23.55605235740735
06067002300,0.0,100.0,23.54419272727267,24.348311363636444,19.141245305994715,86.97488355429712
06067002400,0.0,100.0,23.105580143884886,24.35022219424462,18.39800512781523,86.97780966813758
06037143200,0.0,0.0,25.87512053571424,29.230164107142873,23.091061761985348,25.56083912036597
06037201301,0.0,0.0,20.552069636363623,24.193943272727253,14.0710166270878,17.848718839188095
06037201302,0.0,0.0,21.8336586956522,25.7025273043478,16.24270188386115,20.158860091656006
06037201401,0.0,0.0,20.389581764705873,24.611194117647038,13.795676795863358,18.487667926061853
06037201402,0.0,0.0,20.429072692307717,24.435912692307618,13.86259517709301,18.21925407374698
