GEOID,days_over_90_historic,days_over_90_midcentury,delta_90,hotnights_pre_pct,hotnights_fut_pct,PollutionP,AQI_norm,heat_hazard_idx_norm,heat_hazard_fut_idx_norm
06037503401,48.51450176664267,82.27907818915389,33.764576422511226,5.600621118012415,12.276722863058314,64.10059302,61.52615242567103,54.47841891138878,59.101178994672466
06037620101,0.6285714507102966,1.4709677696228027,0.8423963189125061,0.0,0.0,60.7840984,58.9361054007832,30.482923006318313,23.869252056499192
06037703100,7.133272586612712,14.838341612353483,7.705069025740771,0.5417541229385309,1.191529235382309,73.76455085,55.618964398840184,31.411499436336882,26.87819729536628
06037291120,9.239523887634276,19.57204246520996,10.332518577575685,4.130434782608695,8.123188405797107,98.51746101,75.34298230338126,49.31315355330675,46.54494685957559
06037296500,6.691340558418033,15.005399667157242,8.314059108739208,1.336920648586598,2.8806141483713588,80.92466506,65.3069207511933,37.899701810570384,33.443455344335774
06037128220,56.70913722681425,92.03951589615043,35.330378669336184,6.62247397428047,15.522147377015708,42.32374259,73.54700805146214,64.67179943025117,70.81555861057001
06037408800,77.59127194602844,115.30854434995976,37.71727240393132,6.398550724637682,15.456927130840176,90.11640676,89.72979436070945,77.49657482045976,81.48273249139382
06037404703,91.90381869750024,129.77962874612902,37.87581004862878,6.435458937198062,14.749275362318862,98.84691412,85.77701584964154,78.92805077089126,81.45526249304561
06037109400,81.8085708618164,119.7247314453125,37.916160583496094,6.057971014492771,13.594202898550686,55.06259609,83.54899786786056,74.62653079793787,76.89381703138278
06037501802,52.860787557667315,87.4228774618135,34.562089904146184,5.403429473382128,11.931410532357603,63.39775972,60.0893945124225,54.37036955848341,58.93130325834186
06037532200,52.1491231427086,87.32518778889518,35.176064646186575,5.832923161060996,13.052912223133683,99.94509115,86.68927378168783,68.76027608945462,71.32762713119361
06037532304,44.0263135704944,78.08590271865397,34.05958914815957,5.7351921865154285,13.069076874606175,99.93410938,87.73550150138209,67.17659380337373,70.06873517390007
06037238000,10.152977846651968,21.898271908787535,11.745294062135567,3.907867494824017,8.343970871706981,51.3287942,49.97309945139243,36.0222169004543,37.16193688054763
06037240600,15.81333351135254,33.56182861328125,17.74849510192871,5.282608695652166,11.681159420289875,86.42653196,53.85433619242891,42.138690304401564,46.1120392176111
